provider_id,total_reviews,suspicious_count,avg_rating,avg_fraud_score,avg_recency,verified_count,fraud_ratio,weighted_rating,S_overall,recency_boost,S_cred,S_final,tier
P1718,3,0,2.4,0.3387106151701196,0.15214534433043977,2,0.0,2.5249999936875,0.381249998421875,0.15214534433043977,0.5549999999999999,0.5206520338807002,Verified
P17180,1,1,1.1,0.5726947234498403,0.03716272234383505,0,1.0,1.0999999842857144,0.02499999607142861,0.03716272234383505,0.43,0.18446627085938352,Verified
P17181,4,0,3.075,0.25750974845054797,0.15840233332906728,1,0.0,3.099999993111111,0.5249999982777778,0.15840233332906728,0.33999999999999997,0.4855902327301289,Verified
P17183,2,1,2.8,0.5896450078846647,0.5535067383776502,0,0.5,3.099999981764706,0.5249999954411765,0.5535067383776502,0.8099999999999999,0.6381006722421768,Verified
P17184,1,0,3.6,0.045751032310151984,0.06881604971582143,1,0.0,3.5999999760000003,0.6499999940000001,0.06881604971582143,0.53,0.5963816028715823,Verified
P17185,1,0,1.6,0.04086449282688698,0.2270545906736008,1,0.0,1.5999999893333336,0.1499999973333334,0.2270545906736008,0.41500000000000004,0.39120545813402685,Verified
P17186,1,0,3.5,0.3152881206988811,0.48483157232335894,1,0.0,3.499999976666667,0.6249999941666667,0.48483157232335894,0.42499999999999993,0.5872331551906692,Verified
P17187,1,1,2.4,0.652964007514768,0.015209442801937869,0,1.0,2.399999965714286,0.3499999914285715,0.015209442801937869,0.605,0.3660209412801938,Verified
P17188,2,0,3.35,0.3302256673926203,0.3499535033133068,1,0.0,3.17999998728,0.54499999682,0.3499535033133068,0.29500000000000004,0.49374534921833063,Verified
P17189,1,0,4.7,0.18511512715407497,0.20621514858382567,1,0.0,4.699999968666668,0.924999992166667,0.20621514858382567,0.6799999999999999,0.766371512116716,Trusted
P17190,1,0,1.9,0.4047809191544349,0.015806553754717543,0,0.0,1.8999999810000001,0.22499999525000003,0.015806553754717543,0.7,0.5103306537129718,Verified
P17191,1,0,2.8,0.1039252766559361,0.15688483165383013,1,0.0,2.799999981333333,0.44999999533333324,0.15688483165383013,0.38,0.4751884815320497,Verified
P17192,4,1,3.0999999999999996,0.4929229821823265,0.17397932822651452,3,0.25,3.115384609393491,0.5288461523483727,0.17397932822651452,0.5549999999999999,0.5369940861445819,Verified
P17193,2,0,1.85,0.27787443321947086,0.2566267217552899,0,0.0,1.8499999907500002,0.21249999768750005,0.2566267217552899,0.5,0.450037671366154,Verified
P17194,2,0,4.25,0.14635162430979137,0.17412325836875284,0,0.0,4.24999997875,0.8124999946875,0.17412325836875284,0.6699999999999999,0.7197873239775002,Trusted
P17195,2,1,2.8,0.44638990761639624,0.06909060381696794,0,0.5,2.7647058660899653,0.4411764665224913,0.06909060381696794,0.6399999999999999,0.4923208236645687,Verified
P17196,1,0,2.8,0.18116634540475973,0.3604266960894829,0,0.0,2.799999972,0.44999999300000004,0.3604266960894829,0.635,0.5975426671589483,Verified
P17197,1,0,1.5,0.41532727105966927,0.07694652583405727,0,0.0,1.4999999850000003,0.12499999625000008,0.07694652583405727,0.8099999999999999,0.5254446512709058,Verified
P17198,3,0,3.6999999999999997,0.3137852721966866,0.17934769034962814,2,0.0,3.6999999907500003,0.6749999976875001,0.17934769034962814,0.53,0.6161847682255879,Verified
P17199,2,0,3.7,0.30544423766658224,0.19255881073585066,2,0.0,3.6999999876666667,0.6749999969166667,0.19255881073585066,0.795,0.7235058799944185,Trusted
P172,3,0,2.1999999999999997,0.2131163284174681,0.07640301661152664,0,0.0,2.1999999926666667,0.29999999816666667,0.07640301661152664,0.505,0.464640301019486,Verified
P1720,2,0,3.15,0.23172499661103918,0.06280957976687876,1,0.0,3.3199999867200005,0.5799999966800001,0.06280957976687876,0.73,0.651280956814688,Trusted
P17200,2,0,4.85,0.17964424719365812,0.0880207020161373,1,0.0,4.83999998064,0.95999999516,0.0880207020161373,0.685,0.7688020685076138,Trusted
P17201,2,0,3.2,0.30221192159113774,0.04609837180996865,2,0.0,3.1999999893333335,0.5499999973333334,0.04609837180996865,0.67,0.6151098362476636,Verified
P17202,1,0,2.7,0.2657292808761118,0.1700987500217971,0,0.0,2.6999999730000006,0.42499999325000015,0.1700987500217971,0.495,0.5137598726396798,Verified
P17203,2,1,3.6,0.46862026726610134,0.3350689095777504,0,0.5,3.4941176265051905,0.6235294066262976,0.3350689095777504,0.41500000000000004,0.4927421832769792,Verified
P17205,2,0,2.9000000000000004,0.07118072922189866,0.27097072699309527,1,0.0,2.8399999886400003,0.45999999716000006,0.27097072699309527,0.6499999999999999,0.5980970717053095,Verified
P17206,2,0,3.0,0.22835410566496273,0.15630424182576974,1,0.0,3.0999999876,0.5249999969,0.15630424182576974,0.54,0.565380423097577,Verified
P17208,6,1,2.733333333333333,0.3149916991340558,0.15098677575366526,2,0.16666666666666666,2.8940298464268213,0.4735074616067053,0.15098677575366526,0.385,0.4598262891377134,Verified
P17210,2,0,3.0,0.49476930659758933,0.5737130397028534,0,0.0,2.999999985,0.49999999625,0.5737130397028534,0.6900000000000001,0.6583713026577853,Trusted
P17211,3,1,3.6999999999999997,0.48588191126325825,0.02053866523550706,1,0.3333333333333333,3.6187499886914063,0.6546874971728516,0.02053866523550706,0.6599999999999999,0.5951944905340486,Verified
P17212,1,0,1.2,0.47394615762918146,0.16055184076483897,0,0.0,1.199999988,0.04999999700000002,0.16055184076483897,0.685,0.4575551830264839,Verified
P17213,3,0,3.3333333333333335,0.12554412144879498,0.2215483687225346,1,0.0,3.128571419632653,0.5321428549081633,0.2215483687225346,0.35000000000000003,0.4984048360901106,Verified
P17214,1,0,2.0,0.306069488392982,0.6648547568080159,1,0.0,1.999999986666667,0.24999999666666672,0.6648547568080159,0.355,0.4459854745141349,Verified
P17215,1,1,3.2,0.7201675658260047,0.0209373435752712,0,1.0,3.1999999542857145,0.5499999885714286,0.0209373435752712,0.38,0.34659373035752716,Verified
P17217,4,0,2.475,0.3502780595792367,0.1540735640895475,1,0.0,2.4222222168395064,0.3555555542098766,0.1540735640895475,0.585,0.5238518003824115,Verified
P17218,1,0,2.2,0.26798719603274057,0.11662912394210094,1,0.0,2.1999999853333336,0.2999999963333334,0.11662912394210094,0.54,0.48266291111087684,Verified
P17219,1,0,3.7,0.05622258879220443,0.036035322211555934,1,0.0,3.699999975333334,0.6749999938333335,0.036035322211555934,0.505,0.5918535300628224,Verified
P1722,2,0,1.9,0.40172607227954754,0.2542828665281131,1,0.0,1.9399999922400002,0.23499999806000005,0.2542828665281131,0.5,0.4576782859738114,Verified
P17221,2,0,3.0,0.24010443972893009,0.0775521955098114,0,0.0,2.999999985,0.49999999625,0.0775521955098114,0.275,0.4427552182384812,Verified
P17224,2,0,3.45,0.13682355814006125,0.1337340572548253,2,0.0,3.4499999885,0.612499997125,0.1337340572548253,0.5800000000000001,0.6097484047192325,Verified
P17225,1,0,2.7,0.06727120152356614,0.0627411400996547,1,0.0,2.699999982000001,0.4249999955000002,0.0627411400996547,0.54,0.5210241124349656,Verified
P17228,1,0,4.9,0.2723633806181215,0.09732059081705585,1,0.0,4.8999999673333345,0.9749999918333336,0.09732059081705585,0.585,0.7349820562233723,Trusted
P17229,1,0,2.2,0.12597481219000373,0.3521945389736586,0,0.0,2.1999999780000006,0.29999999450000014,0.3521945389736586,0.5700000000000001,0.518219451972366,Verified
P17230,3,0,4.166666666666667,0.25166502267537444,0.2827157774244542,1,0.0,4.171428559510205,0.7928571398775512,0.2827157774244542,0.345,0.5937715766995882,Verified
P17231,1,0,4.2,0.5078489159919846,0.11981570168784487,1,0.0,4.1999999720000005,0.7999999930000001,0.11981570168784487,0.6499999999999999,0.7019815677187846,Trusted
P17232,1,1,1.6,0.6181608308033864,0.018017661105777964,0,1.0,1.5999999771428572,0.1499999942857143,0.018017661105777964,0.655,0.3163017641105778,Verified
P17233,1,0,3.8,0.1246837725433565,0.14807956264744207,0,0.0,3.7999999620000002,0.6999999905000001,0.14807956264744207,0.64,0.6658079529397443,Trusted
P17234,3,0,1.9666666666666668,0.2272705977933707,0.1848679877539079,2,0.0,1.9874999950312502,0.24687499875781255,0.1848679877539079,0.4,0.4148930483406252,Verified
P17236,2,0,2.65,0.3567143146783547,0.03904786979147233,2,0.0,2.6499999911666667,0.4124999977916667,0.03904786979147233,0.655,0.5602797862062305,Verified
P17237,2,0,2.3,0.28143777628112143,0.2026557239797221,1,0.0,2.4999999899999996,0.3749999974999999,0.2026557239797221,0.6900000000000001,0.5775155715229722,Verified
P17238,4,0,2.875,0.31204156077237977,0.1844423983958758,3,0.0,2.9363636310247934,0.48409090775619834,0.1844423983958758,0.44499999999999995,0.5158760575542569,Verified
P17239,1,0,3.3,0.033988906767690064,0.04922570080610124,1,0.0,3.299999978,0.5749999945,0.04922570080610124,0.795,0.6741725681556102,Trusted
P17240,1,0,1.5,0.4103287940778638,0.03788518958792327,0,0.0,1.4999999850000003,0.12499999625000008,0.03788518958792327,0.47,0.3855385176462924,Verified
P17241,6,0,2.766666666666667,0.27479569204878346,0.17640135948030602,2,0.0,2.871428567326531,0.46785714183163274,0.17640135948030602,0.5900000000000001,0.5673901355891021,Verified
P17242,1,0,2.2,0.15355311144538264,0.02030217041174623,0,0.0,2.1999999780000006,0.29999999450000014,0.02030217041174623,0.5700000000000001,0.48503021511617467,Verified
P17245,2,1,2.65,0.4551632093984078,0.08054212722689984,1,0.5,2.1954545354752066,0.29886363386880166,0.08054212722689984,0.595,0.4256564845767705,Verified
P17246,3,1,4.266666666666667,0.4489739233559377,0.13045527006495694,1,0.3333333333333333,4.306249986542969,0.8265624966357423,0.13045527006495694,0.475,0.5923424008290055,Verified
P17249,1,0,4.3,0.2359977531894243,0.024898837948969008,1,0.0,4.2999999713333334,0.8249999928333334,0.024898837948969008,0.5,0.6412398812865635,Verified
P1725,2,0,3.75,0.35581132505383806,0.35292374807424093,0,0.0,3.7499999812500002,0.6874999953125001,0.35292374807424093,0.6250000000000001,0.6759173731667991,Trusted
P17250,2,0,2.7,0.31238164013709446,0.2803176258773545,2,0.0,2.6999999910000008,0.4249999977500002,0.2803176258773545,0.8049999999999999,0.6487817618002355,Verified
P17252,2,0,4.1,0.25133188528337863,0.14921398313649195,1,0.0,4.23999998304,0.8099999957599999,0.14921398313649195,0.6900000000000001,0.7244213968296492,Trusted
P17253,1,0,4.8,0.35006450628352914,0.05944823459297631,0,0.0,4.799999952,0.9499999880000001,0.05944823459297631,0.7999999999999999,0.8084448192592976,Elite
P17254,1,0,5.0,0.4222130817876101,0.023053204422289555,0,0.0,4.999999950000001,0.9999999875000003,0.023053204422289555,0.35000000000000003,0.6423053160672291,Verified
P17255,2,0,4.1,0.18361800614775892,0.5240291958274197,2,0.0,4.099999986333333,0.7749999965833332,0.5240291958274197,0.275,0.5836529183869087,Verified
P17256,1,0,4.7,0.5641279027892834,0.07432544468767008,1,0.0,4.699999968666668,0.924999992166667,0.07432544468767008,0.35,0.6211825417271004,Verified
P17257,1,0,4.9,0.34783652927419595,0.25193284230428786,0,0.0,4.899999951000001,0.9749999877500002,0.25193284230428786,0.53,0.7284432799429289,Trusted
P17258,2,0,3.75,0.28768945539419305,0.10340552176587081,2,0.0,3.7499999875000003,0.6874999968750001,0.10340552176587081,0.375,0.5509655510828371,Verified
P17259,6,1,2.9,0.31051053023260217,0.14152018875260275,0,0.16666666666666666,2.973684205309326,0.4934210513273315,0.14152018875260275,0.37,0.4598493868398263,Verified
P1726,3,0,1.5,0.28907899851998414,0.13726242988745538,2,0.0,1.3999999965,0.09999999912500002,0.13726242988745538,0.385,0.3527262426824956,Verified
P17260,2,0,2.75,0.12116777747313723,0.072457138063418,0,0.0,2.74999998625,0.43749999656250005,0.072457138063418,0.505,0.5123707126032168,Verified
P17261,3,1,2.6,0.32659527234210284,0.18477896426311238,0,0.3333333333333333,2.499999990740741,0.3749999976851852,0.18477896426311238,0.56,0.47372789561612605,Verified
P17262,1,0,3.5,0.12316007437305632,0.032980973136347076,1,0.0,3.499999976666667,0.6249999941666667,0.032980973136347076,0.5650000000000001,0.5980480952719681,Verified
P17263,1,1,2.2,0.5913951365727188,0.06396086824979845,0,1.0,2.199999968571429,0.2999999921428572,0.06396086824979845,0.605,0.35339608407497985,Verified
P17264,1,0,4.2,0.21800938492671484,0.22793062213955423,1,0.0,4.1999999720000005,0.7999999930000001,0.22793062213955423,0.53,0.6647930597639554,Trusted
P17267,2,0,3.3,0.32687310744968123,0.34056078449093286,1,0.0,3.13999998744,0.53499999686,0.34056078449093286,0.6250000000000001,0.6213060773500934,Verified
P17268,1,0,1.9,0.29428439547653507,0.22969283793521017,1,0.0,1.8999999873333333,0.22499999683333333,0.22969283793521017,0.6,0.4917192826851877,Verified
P17269,1,1,3.6,0.6000739095771696,0.02142673078269896,0,1.0,3.5999999485714294,0.6499999871428573,0.02142673078269896,0.535,0.44364266857826995,Verified
P1727,1,0,1.1,0.46010129294691937,0.07518906475513229,0,0.0,1.0999999890000003,0.024999997250000072,0.07518906475513229,0.655,0.4282689055130132,Verified
P17270,2,0,2.0999999999999996,0.38829285127693874,0.1473580508562858,1,0.0,2.23999999104,0.30999999776,0.1473580508562858,0.685,0.5472358043016285,Verified
P17272,2,0,4.2,0.19185936424227912,0.2700043645469821,0,0.0,4.199999979,0.79999999475,0.2700043645469821,0.32,0.5850004346171982,Verified
P17274,1,0,1.7,0.2778186203452011,0.06445537333768721,1,0.0,1.6999999886666668,0.1749999971666667,0.06445537333768721,0.375,0.36769553634210206,Verified
P17275,1,0,3.0,0.4547129511058633,0.25,1,0.0,2.99999998,0.49999999500000003,0.25,0.58,0.58199999825,Verified
P17277,1,0,2.4,0.24424783082207502,0.14922442041978376,1,0.0,2.399999984,0.349999996,0.14922442041978376,0.7450000000000001,0.5854224406419783,Verified
P17278,1,0,4.3,0.29893493756874356,0.14139252710463662,1,0.0,4.2999999713333334,0.8249999928333334,0.14139252710463662,0.46499999999999997,0.6388892502021303,Verified
P17279,1,0,1.5,0.2971290032016962,0.2961591252948842,1,0.0,1.49999999,0.12499999750000002,0.2961591252948842,0.7649999999999999,0.5293659116544884,Verified
P1728,1,0,3.8,0.48119813204134887,0.041234622211652965,1,0.0,3.7999999746666666,0.6999999936666667,0.041234622211652965,0.51,0.6031234600044987,Verified
P17280,1,0,2.4,0.17124956882678355,0.12167554241550292,0,0.0,2.399999976,0.34999999400000004,0.12167554241550292,0.6749999999999999,0.5546675521415502,Verified
P17281,1,0,4.0,0.3110231238226435,0.019686266404607394,0,0.0,3.9999999600000007,0.7499999900000002,0.019686266404607394,0.72,0.7024686231404608,Trusted
P17282,1,0,2.1,0.49927991496376933,0.3428276925231832,0,0.0,2.0999999790000006,0.27499999475000014,0.3428276925231832,0.285,0.39453276741481835,Verified
P17284,2,1,3.0999999999999996,0.4194355489951733,0.34060213985095,0,0.5,3.1529411579238755,0.5382352894809689,0.34060213985095,0.425,0.46744256530343414,Verified
P17285,2,0,2.95,0.2754970092737473,0.028097100941398508,1,0.0,3.0999999876000004,0.5249999969000001,0.028097100941398508,0.245,0.4345597090091398,Verified
P17287,2,0,3.35,0.36921367432430063,0.21941204916680668,1,0.0,3.3799999864799997,0.5949999966199999,0.21941204916680668,0.74,0.6761912037336806,Trusted
P1729,2,0,3.85,0.1968492009073442,0.16689143263811118,2,0.0,3.849999987166667,0.7124999967916668,0.16689143263811118,0.63,0.6680641421408945,Trusted
P17290,1,0,3.5,0.20684073201105058,0.08976035687992168,0,0.0,3.4999999650000007,0.6249999912500002,0.08976035687992168,0.46499999999999997,0.5637260326254923,Verified
P17295,1,0,4.6,0.09587216007785992,0.2588162309603444,1,0.0,4.599999969333333,0.8999999923333333,0.2588162309603444,0.7250000000000001,0.7808816204127011,Trusted
P17296,2,0,3.15,0.3750587486069247,0.022270864052031984,1,0.0,2.97999998808,0.49499999701999997,0.022270864052031984,0.75,0.6254770853622033,Verified
P17298,1,0,2.3,0.17525006165377088,0.06396086824979845,0,0.0,2.299999977,0.32499999425000003,0.06396086824979845,0.56,0.4941460848124799,Verified
P17299,1,0,2.4,0.2884364222949021,0.11662912394210094,1,0.0,2.399999984,0.349999996,0.11662912394210094,0.335,0.41816291099421005,Verified
P173,1,0,3.3,0.20930886809484095,0.16117128855494742,1,0.0,3.299999978,0.5749999945,0.16117128855494742,0.53,0.5793671269304947,Verified
P1730,3,0,2.8000000000000003,0.2368068421833122,0.056105071453080364,1,0.0,2.9714285629387756,0.4928571407346939,0.056105071453080364,0.335,0.46211050640245094,Verified
P17300,3,2,3.6666666666666665,0.44796256463207573,0.25791647881942936,1,0.6666666666666666,3.8689655039001187,0.7172413759750297,0.25791647881942936,0.645,0.5848261294732033,Verified
P17301,2,0,4.05,0.1280172353041112,0.155815793265162,0,0.0,4.04999997975,0.7624999949375,0.155815793265162,0.53,0.6444565775546411,Verified
P17302,5,0,2.98,0.2600409275222225,0.037746636266626554,1,0.0,3.0727272671404955,0.5181818167851239,0.037746636266626554,0.33999999999999997,0.471138299501456,Verified
P17303,1,1,3.0,0.6533546017675138,0.21184942397835504,0,1.0,2.9999999571428573,0.4999999892857143,0.21184942397835504,0.63,0.44818493864783554,Verified
P17304,1,0,2.2,0.3391729869036554,0.1909293913643304,1,0.0,2.1999999853333336,0.2999999963333334,0.1909293913643304,0.72,0.5620929378530998,Verified
P17305,3,0,2.2333333333333334,0.2584266591674917,0.22816511937066816,1,0.0,2.1285714224897956,0.2821428556224489,0.22816511937066816,0.66,0.535566511404924,Verified
P17306,2,0,2.75,0.42406643464851634,0.14926710199308682,2,0.0,2.7499999908333335,0.43749999770833337,0.14926710199308682,0.54,0.5340517093972253,Verified
P17308,1,0,4.9,0.41536889449760295,0.5655701084185465,1,0.0,4.8999999673333345,0.9749999918333336,0.5655701084185465,0.8150000000000001,0.8738070079835214,Elite
P17309,2,0,2.45,0.12497327424921728,0.11545868043247665,1,0.0,2.33999999064,0.33499999766,0.11545868043247665,0.48,0.4707958672242476,Verified
P1731,1,0,2.6,0.1613311715021728,0.25782149335074883,0,0.0,2.5999999740000006,0.39999999350000015,0.25782149335074883,0.5349999999999999,0.5297821470600749,Verified
P17310,1,0,2.3,0.10073649761094394,0.06013898980588407,0,0.0,2.299999977,0.32499999425000003,0.06013898980588407,0.37,0.4177638969680884,Verified
P17311,2,0,2.0,0.17207237597409397,0.1226899075199446,1,0.0,1.93999999224,0.23499999806,0.1226899075199446,0.76,0.5485189900729945,Verified
P17312,2,0,3.4,0.19521922987393414,0.1107682109904347,2,0.0,3.3999999886666665,0.5999999971666666,0.1107682109904347,0.87,0.7190768201073768,Trusted
P17313,2,0,4.55,0.4075223963847589,0.06146075651089427,1,0.0,4.459999982159999,0.8649999955399998,0.06146075651089427,0.585,0.6928960740900892,Trusted
P17314,2,1,1.25,0.40857182258388836,0.15702428581652508,0,0.5,1.294117639446367,0.07352940986159173,0.15702428581652508,0.78,0.4284377220332097,Verified
P17315,2,0,3.1,0.5276435692061832,0.43090775245663554,0,0.0,3.0999999845,0.524999996125,0.43090775245663554,0.47000000000000003,0.5648407738894136,Verified
P17317,1,0,3.5,0.35047292414473497,0.04436468562384106,1,0.0,3.499999976666667,0.6249999941666667,0.04436468562384106,0.52,0.5811864665207175,Verified
P17320,1,0,1.2,0.3407553454293599,0.12027797961176816,1,0.0,1.199999992,0.04999999799999999,0.12027797961176816,0.44999999999999996,0.3595277972611768,Verified
P17322,1,0,2.0,0.32628524731157216,0.14139252710463662,1,0.0,1.999999986666667,0.24999999666666672,0.14139252710463662,0.72,0.539639251543797,Verified
P17323,1,1,2.5,0.8132293171665318,0.13448857793616315,0,1.0,2.4999999642857147,0.3749999910714287,0.13448857793616315,0.54,0.36069885466861634,Verified
P17324,2,0,3.5,0.24078500826784027,0.12887180915276275,0,0.0,3.4999999825000003,0.6249999956250001,0.12887180915276275,0.6799999999999999,0.6536371793840263,Trusted
P17325,1,0,3.5,0.1414467152275296,0.12451957340257191,1,0.0,3.499999976666667,0.6249999941666667,0.12451957340257191,0.495,0.5792019552985905,Verified
P17326,1,0,3.2,0.15688977861689601,0.46831642911688615,1,0.0,3.1999999786666673,0.5499999946666668,0.46831642911688615,0.58,0.621331641045022,Verified
P17327,2,0,2.5,0.18180081086692185,0.24493778623960127,0,0.0,2.4999999875000003,0.3749999968750001,0.24493778623960127,0.6799999999999999,0.5777437775302101,Verified
P17328,2,0,1.8499999999999999,0.10807962728779313,0.2730616473106984,0,0.0,1.84999999075,0.2124999976875,0.2730616473106984,0.655,0.5136811639216948,Verified
P17329,1,0,1.4,0.3783973405478608,0.3862957680583412,0,0.0,1.399999986,0.09999999650000002,0.3862957680583412,0.495,0.42162957558083414,Verified
P1733,1,0,2.7,0.145969620754256,0.20701077644750265,0,0.0,2.6999999730000006,0.42499999325000015,0.20701077644750265,0.7350000000000001,0.6134510752822504,Verified
P17330,2,0,2.3499999999999996,0.18134282979868255,0.060540741304543094,2,0.0,2.3499999921666666,0.33749999804166664,0.060540741304543094,0.7350000000000001,0.5681790734450377,Verified
P17332,2,1,3.9499999999999997,0.4235646262272039,0.031561586663738476,0,0.5,4.064705858442906,0.7661764646107265,0.031561586663738476,0.66,0.6103179212801281,Verified
P17334,1,0,4.7,0.48580677394998706,0.06060394654041988,1,0.0,4.699999968666668,0.924999992166667,0.06060394654041988,0.29,0.5958103919123754,Verified
P17335,1,0,3.1,0.20964326609368567,0.33888998062439835,0,0.0,3.0999999690000006,0.5249999922500002,0.33888998062439835,0.7450000000000001,0.66563899534994,Trusted
P17336,3,0,2.1,0.34193107662965566,0.3561879323651979,2,0.0,1.9749999950625001,0.24374999876562503,0.3561879323651979,0.7349999999999999,0.5649312928044886,Verified
P17339,1,1,4.8,0.6693259128397764,0.039372532809214794,0,1.0,4.799999931428572,0.949999982857143,0.039372532809214794,0.645,0.5944372472809214,Verified
P1734,1,0,3.5,0.2015090849912935,0.14980016428555884,1,0.0,3.499999976666667,0.6249999941666667,0.14980016428555884,0.395,0.5417300143868893,Verified
P17340,1,0,4.7,0.3363164035418177,0.16304400872069555,1,0.0,4.699999968666668,0.924999992166667,0.16304400872069555,0.3,0.610054398130403,Verified
P17341,3,0,2.5,0.121160261148522,0.2274268063368654,0,0.0,2.499999991666667,0.3749999979166667,0.2274268063368654,0.5700000000000001,0.5319926799045199,Verified
P17342,1,0,3.9,0.14906407153334167,0.43527528164806206,0,0.0,3.8999999610000007,0.7249999902500002,0.43527528164806206,0.42000000000000004,0.6152775247523062,Verified
P17343,2,0,3.2,0.31379551046586807,0.2657036520658457,2,0.0,3.1999999893333335,0.5499999973333334,0.2657036520658457,0.6799999999999999,0.6410703642732511,Verified
P17344,1,0,3.6,0.199069603254854,0.041553422300501,0,0.0,3.5999999640000007,0.6499999910000002,0.041553422300501,0.545,0.5996553390800502,Verified
P17345,2,0,3.6,0.3866110280858774,0.16619188963976259,1,0.0,3.33999998664,0.58499999666,0.16619188963976259,0.835,0.7053691877949764,Trusted
P17347,3,1,4.166666666666667,0.35778957371467096,0.05211122769488552,0,0.3333333333333333,4.207407391824416,0.8018518479561041,0.05211122769488552,0.245,0.48385926955412495,Verified
P1735,1,0,2.0,0.14686335513573345,0.5547847360339225,0,0.0,1.9999999800000003,0.24999999500000009,0.5547847360339225,0.7349999999999999,0.5869784718533924,Verified
P17351,2,0,2.8,0.30922970406639927,0.16961253355654213,2,0.0,2.799999990666667,0.44999999766666676,0.16961253355654213,0.76,0.6284612525389877,Verified
P17352,1,0,2.6,0.5460631070925525,0.035484513408464924,0,0.0,2.5999999740000006,0.39999999350000015,0.035484513408464924,0.715,0.5795484490658465,Verified
P17354,1,1,2.6,0.7985691220365747,0.10633339511885696,0,1.0,2.5999999628571433,0.3999999907142858,0.10633339511885696,0.54,0.36663333626188577,Verified
P17355,1,0,1.8,0.30012209034870563,0.02915728098552523,0,0.0,1.7999999820000003,0.19999999550000008,0.02915728098552523,0.665,0.4889157265235526,Verified
P17357,3,0,3.3333333333333335,0.13195155055497154,0.14183183949516467,2,0.0,3.349999991625,0.58749999790625,0.14183183949516467,0.795,0.687808183216704,Trusted
P17358,1,0,3.3,0.28044316455901963,0.4611580967929696,1,0.0,3.299999978,0.5749999945,0.4611580967929696,0.65,0.657365807754297,Trusted
P17360,1,0,3.2,0.2402326257411208,0.029045217519172193,0,0.0,3.1999999680000006,0.5499999920000002,0.029045217519172193,0.365,0.4914045189519173,Verified
P17362,2,0,3.2,0.3227550025559999,0.031226029317316377,0,0.0,3.199999984,0.549999996,0.031226029317316377,0.44,0.5216226015317317,Verified
P17367,1,0,3.3,0.5099976960933814,0.2568305789283942,0,0.0,3.299999967,0.57499999175,0.2568305789283942,0.6799999999999999,0.6489330550053394,Verified
P1737,1,0,4.7,0.131219591641349,0.09546469568216519,0,0.0,4.699999953000001,0.9249999882500002,0.09546469568216519,0.47,0.6712964654557165,Trusted
P17370,2,0,1.5,0.37879572722406785,0.06060509966281393,0,0.0,1.4999999925,0.12499999812500001,0.06060509966281393,0.6199999999999999,0.4478105093100313,Verified
P17371,1,0,3.9,0.12766161737866477,0.019991846721035402,1,0.0,3.899999974,0.7249999935,0.019991846721035402,0.32999999999999996,0.5377491823971036,Verified
P17372,1,0,3.7,0.030680801176457995,0.05853955363961075,0,0.0,3.6999999630000007,0.6749999907500002,0.05853955363961075,0.78,0.7041039521264612,Trusted
P17373,1,0,3.6,0.26943223198842203,0.11528952419824244,1,0.0,3.5999999760000003,0.6499999940000001,0.11528952419824244,0.395,0.5470289503198242,Verified
P17374,2,1,2.2,0.5061877462190887,0.07514558218658697,0,0.5,2.0058823411418687,0.2514705852854672,0.07514558218658697,0.7750000000000001,0.48052926306857224,Verified
P17375,1,1,1.4,0.5989400416937218,0.6546922875874868,0,1.0,1.39999998,0.09999999500000001,0.6546922875874868,0.51,0.3044692270087487,Verified
P17376,2,0,3.0,0.32981634172059804,0.03459841125741585,0,0.0,2.999999985,0.49999999625,0.03459841125741585,0.655,0.5904598398132416,Verified
P17377,1,1,1.8,0.6203076383753929,0.49046504383445744,0,1.0,1.7999999742857147,0.19999999357142867,0.49046504383445744,0.75,0.41904650213344585,Verified
P17378,1,0,4.0,0.20358874429258522,0.1550828556705149,1,0.0,3.999999973333334,0.7499999933333334,0.1550828556705149,0.7749999999999999,0.7380082832337183,Trusted
P17379,1,1,3.0,0.7336746748343232,0.2871745887492588,0,1.0,2.9999999571428573,0.4999999892857143,0.2871745887492588,0.35,0.34371745512492585,Verified
P1738,3,0,2.3666666666666667,0.37070614516174816,0.03498453989439085,3,0.0,2.3666666614074074,0.34166666535185186,0.03498453989439085,0.5700000000000001,0.5010817868625872,Verified
P17380,1,0,3.7,0.05047121744520067,0.05037629702020861,1,0.0,3.699999975333334,0.6749999938333335,0.05037629702020861,0.635,0.6452876275436875,Verified
P17381,2,0,1.6,0.31426216576511573,0.1156226735594274,2,0.0,1.5999999946666668,0.1499999986666667,0.1156226735594274,0.275,0.3240622668892761,Verified
P17382,3,1,2.6333333333333333,0.4771914542508214,0.2513574948561321,1,0.3333333333333333,2.6468749917285157,0.4117187479321289,0.2513574948561321,0.715,0.5552373112618584,Verified
P17383,1,0,1.8,0.33620377889261077,0.024898837948969008,0,0.0,1.7999999820000003,0.19999999550000008,0.024898837948969008,0.44999999999999996,0.4024898822198969,Verified
P17384,4,0,3.2,0.29105338791939794,0.21613204451075274,3,0.0,3.3545454484462818,0.5886363621115704,0.21613204451075274,0.47500000000000003,0.567635931190125,Verified
P17385,3,0,2.566666666666667,0.27086513717719024,0.04403425226551777,1,0.0,2.3999999931428566,0.34999999828571415,0.04403425226551777,0.54,0.4929034246265518,Verified
P17387,4,2,2.2,0.4457095589083017,0.08416624703329442,1,0.5,2.0102564051019063,0.25256410127547657,0.08416624703329442,0.52,0.3798140601497463,Verified
